,game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
13422,199005100DET,1990,Knicks,Pistons,A,1,97,104,L,0.14832354,-7
13423,199005100SAS,1990,Spurs,Trailblazers,H,1,121,98,W,0.50797874,23
13424,199005120NYK,1990,Knicks,Pistons,H,1,111,103,W,0.34986433,8
13425,199005120SAS,1990,Spurs,Trailblazers,H,1,115,105,W,0.55865687,10
13426,199005130NYK,1990,Knicks,Pistons,H,1,90,102,L,0.38440043,-12
13427,199005150DET,1990,Knicks,Pistons,A,1,84,95,L,0.15201646,-11
13428,199005150POR,1990,Spurs,Trailblazers,A,1,132,138,L,0.30715245,-6
13429,199005170SAS,1990,Spurs,Trailblazers,H,1,112,97,W,0.57167578,15
13430,199005190POR,1990,Spurs,Trailblazers,A,1,105,108,L,0.324112,-3
13431,199011020BOS,1991,Celtics,Cavaliers,H,0,125,101,W,0.66100729,24
13432,199011020CHH,1991,Knicks,Pelicans,A,0,134,130,W,0.54795218,4
13433,199011020IND,1991,Nets,Pacers,A,0,81,100,L,0.15954548,-19
13434,199011030NYK,1991,Celtics,Knicks,A,0,106,103,W,0.45817387,3
13435,199011030NYK,1991,Knicks,Celtics,H,0,103,106,L,0.54182613,-3
13436,199011030PHI,1991,Nets,Sixers,A,0,110,112,L,0.097253859,-2
13437,199011030SAS,1991,Spurs,Lakers,H,0,110,99,W,0.61440682,11
13438,199011030SEA,1991,Thunder,Rockets,H,0,118,106,W,0.61335784,12
13439,199011060CHH,1991,Nets,Pelicans,A,0,105,113,L,0.26138067,-8
13440,199011060CHI,1991,Celtics,Bulls,A,0,110,108,W,0.33568805,2
13441,199011060NYK,1991,Knicks,Mavericks,H,0,91,96,L,0.6071381,-5
13442,199011060SEA,1991,Thunder,Pistons,H,0,100,92,W,0.4032599,8
13443,199011070SAS,1991,Spurs,Nuggets,H,0,161,153,W,0.81728691,8
13444,199011080NJN,1991,Nets,Heat,H,0,114,103,W,0.57704294,11
13445,199011080NYK,1991,Knicks,Wizards,H,0,114,103,W,0.73351765,11
13446,199011080UTA,1991,Spurs,Jazz,A,0,94,103,L,0.44580632,-9
13447,199011090BOS,1991,Celtics,Bulls,H,0,100,120,L,0.62780988,-20
13448,199011090DEN,1991,Thunder,Nuggets,A,0,135,129,W,0.44914252,6
13449,199011100NJN,1991,Celtics,Nets,A,0,105,91,W,0.73000407,14
13450,199011100NJN,1991,Nets,Celtics,H,0,91,105,L,0.26999593,-14
13451,199011100SAC,1991,Knicks,Kings,A,0,93,88,W,0.57482278,5
13452,199011100SAS,1991,Spurs,Rockets,H,0,111,110,W,0.75395721,1
13453,199011100SEA,1991,Thunder,Warriors,H,0,100,117,L,0.71379334,-17
13454,199011110LAL,1991,Knicks,Lakers,A,0,109,103,W,0.21951336,6
13455,199011120NJN,1991,Nets,Wizards,H,0,92,97,L,0.48274115,-5
13456,199011130GSW,1991,Spurs,Warriors,A,0,124,128,L,0.52951002,-4
13457,199011130MIL,1991,Celtics,Bucks,A,0,91,119,L,0.41494566,-28
13458,199011130SEA,1991,Knicks,Thunder,A,0,116,110,W,0.36823529,6
13459,199011130SEA,1991,Thunder,Knicks,H,0,110,116,L,0.63176471,-6
13460,199011140BOS,1991,Celtics,Pelicans,H,0,135,126,W,0.84167552,9
13461,199011140NJN,1991,Nets,Bucks,H,0,112,95,W,0.27560371,17
13462,199011150POR,1991,Knicks,Trailblazers,A,0,125,141,L,0.22210169,-16
13463,199011150SAC,1991,Spurs,Kings,A,0,122,93,W,0.73269546,29
13464,199011160BOS,1991,Celtics,Jazz,H,0,114,89,W,0.66091263,25
13465,199011160NJN,1991,Nets,Pistons,H,0,96,105,L,0.17841676,-9
13466,199011170MIL,1991,Nets,Bucks,A,0,99,111,L,0.1382643,-12
13467,199011170NYK,1991,Knicks,Sixers,H,0,106,79,W,0.5867691,27
13468,199011170SAS,1991,Spurs,Suns,H,0,128,114,W,0.61729628,14
13469,199011170SEA,1991,Thunder,Bulls,H,0,95,116,L,0.47277492,-21
13470,199011170WSB,1991,Celtics,Wizards,A,0,102,90,W,0.61185825,12
13471,199011180LAC,1991,Thunder,Clippers,A,0,65,78,L,0.50874764,-13
13472,199011200NYK,1991,Knicks,Rockets,H,0,88,115,L,0.64590901,-27
13473,199011200SEA,1991,Thunder,Nets,H,0,105,88,W,0.82526934,17
13474,199011200SEA,1991,Nets,Thunder,A,0,88,105,L,0.17473066,-17
13475,199011210BOS,1991,Celtics,Rockets,H,0,108,95,W,0.66475356,13
13476,199011210LAC,1991,Nets,Clippers,A,0,90,99,L,0.24781585,-9
13477,199011210SAS,1991,Spurs,Timberwolves,H,0,114,100,W,0.86836463,14
13478,199011230BOS,1991,Celtics,Kings,H,0,115,105,W,0.88291991,10
13479,199011230DAL,1991,Spurs,Mavericks,A,0,107,104,W,0.52229011,3
13480,199011230PHO,1991,Nets,Suns,A,0,116,114,W,0.073307216,2
13481,199011230UTA,1991,Thunder,Jazz,A,0,96,97,L,0.2835409,-1
13482,199011240CLE,1991,Celtics,Cavaliers,A,0,113,102,W,0.40791351,11
13483,199011240GSW,1991,Nets,Warriors,A,0,117,113,W,0.15166032,4
13484,199011240NYK,1991,Knicks,Bucks,H,0,97,107,L,0.60003138,-10
13485,199011250POR,1991,Spurs,Trailblazers,A,0,103,117,L,0.31200153,-14
13486,199011260BOS,1991,Celtics,Heat,H,0,118,101,W,0.88854182,17
13487,199011270NJN,1991,Nets,Sixers,H,0,98,92,W,0.30940717,6
13488,199011270NYK,1991,Knicks,Cavaliers,H,0,102,107,L,0.57823956,-5
13489,199011270SEA,1991,Thunder,Spurs,H,0,111,124,L,0.41516215,-13
13490,199011270SEA,1991,Spurs,Thunder,A,0,124,111,W,0.58483785,13
13491,199011280DET,1991,Knicks,Pistons,A,0,83,90,L,0.14031911,-7
13492,199011280LAL,1991,Spurs,Lakers,A,0,80,97,L,0.38525349,-17
13493,199011280MIA,1991,Nets,Heat,A,0,79,97,L,0.35007584,-18
13494,199011290PHO,1991,Thunder,Suns,A,0,110,128,L,0.16818988,-18
13495,199011300BOS,1991,Celtics,Wizards,H,0,123,95,W,0.8685959,28
13496,199011300MIL,1991,Knicks,Bucks,A,0,97,103,L,0.28299505,-6
13497,199012010NJN,1991,Nets,Magic,H,0,111,92,W,0.69660884,19
13498,199012010NYK,1991,Knicks,Pelicans,H,0,113,96,W,0.72871548,17
13499,199012010PHI,1991,Celtics,Sixers,A,0,110,116,L,0.44165605,-6
13500,199012010SAS,1991,Spurs,Mavericks,H,0,109,97,W,0.78575075,12
13501,199012010SEA,1991,Thunder,Trailblazers,H,0,124,130,L,0.35172611,-6
13502,199012030BOS,1991,Thunder,Celtics,A,0,102,135,L,0.19212401,-33
13503,199012030BOS,1991,Celtics,Thunder,H,0,135,102,W,0.80787599,33
13504,199012040NJN,1991,Nets,Thunder,H,0,106,102,W,0.4782885,4
13505,199012040NJN,1991,Thunder,Nets,A,0,102,106,L,0.52171147,-4
13506,199012040NYK,1991,Knicks,Magic,H,0,102,113,L,0.86197031,-11
13507,199012050BOS,1991,Celtics,Nuggets,H,0,148,140,W,0.85884827,8
13508,199012050SAS,1991,Spurs,Hawks,H,0,108,110,L,0.82193071,-2
13509,199012060MIA,1991,Thunder,Heat,A,0,105,103,W,0.51162887,2
13510,199012070CHI,1991,Knicks,Bulls,A,0,98,108,L,0.13893092,-10
13511,199012070DAL,1991,Celtics,Mavericks,A,0,112,104,W,0.55555701,8
13512,199012070NJN,1991,Nets,Suns,H,0,110,129,L,0.27168617,-19
13513,199012070ORL,1991,Thunder,Magic,A,0,100,106,L,0.57411993,-6
13514,199012080ATL,1991,Knicks,Hawks,A,0,86,99,L,0.33984256,-13
13515,199012080SAS,1991,Celtics,Spurs,A,0,96,102,L,0.35358983,-6
13516,199012080SAS,1991,Spurs,Celtics,H,0,102,96,W,0.64641017,6
13517,199012090MIL,1991,Thunder,Bucks,A,0,99,105,L,0.22536451,-6
13518,199012100HOU,1991,Celtics,Rockets,A,0,107,95,W,0.43685347,12
13519,199012100NJN,1991,Nets,Pelicans,H,0,121,115,W,0.56101924,6
13520,199012110DET,1991,Spurs,Pistons,A,0,95,86,W,0.33446252,9
13521,199012110NYK,1991,Knicks,Heat,H,0,109,90,W,0.78558993,19
13522,199012120BOS,1991,Celtics,Bucks,H,0,129,111,W,0.72035521,18
13523,199012120CHH,1991,Spurs,Pelicans,A,0,92,81,W,0.71959758,11
13524,199012120SEA,1991,Thunder,Pacers,H,0,99,90,W,0.61642003,9
13525,199012130ATL,1991,Nets,Hawks,A,0,97,106,L,0.18191028,-9
13526,199012130GSW,1991,Thunder,Warriors,A,0,106,129,L,0.28260183,-23
13527,199012130MIN,1991,Knicks,Timberwolves,A,0,87,76,W,0.45767432,11
13528,199012140BOS,1991,Celtics,Pistons,H,0,108,100,W,0.64141095,8
13529,199012140CLE,1991,Spurs,Cavaliers,A,0,116,106,W,0.58227551,10
13530,199012150MIA,1991,Celtics,Heat,A,0,114,100,W,0.79717958,14
13531,199012150MIN,1991,Spurs,Timberwolves,A,0,90,74,W,0.74165452,16
13532,199012150NJN,1991,Nets,Knicks,H,0,104,125,L,0.44775191,-21
13533,199012150NJN,1991,Knicks,Nets,A,0,125,104,W,0.55224812,21
13534,199012150SEA,1991,Thunder,Mavericks,H,0,106,105,W,0.56207931,1
13535,199012170NJN,1991,Nets,Jazz,H,0,98,100,L,0.26136646,-2
13536,199012180HOU,1991,Spurs,Rockets,A,0,96,95,W,0.52436066,1
13537,199012180NYK,1991,Knicks,Lakers,H,0,97,100,L,0.43663841,-3
13538,199012180SEA,1991,Thunder,Magic,H,0,122,105,W,0.80372751,17
13539,199012190BOS,1991,Celtics,Sixers,H,0,115,105,W,0.74846071,10
13540,199012190MIA,1991,Knicks,Heat,A,0,104,94,W,0.61410856,10
13541,199012190NJN,1991,Nets,Clippers,H,0,118,105,W,0.49569276,13
13542,199012190SAS,1991,Spurs,Nuggets,H,0,144,109,W,0.8936711,35
13543,199012200CHH,1991,Celtics,Pelicans,A,0,115,96,W,0.74295366,19
13544,199012200SAC,1991,Thunder,Kings,A,0,110,75,W,0.44400024,35
13545,199012210NJN,1991,Nets,Cavaliers,H,0,111,103,W,0.42896542,8
13546,199012210PHO,1991,Spurs,Suns,A,0,132,128,W,0.39840919,4
13547,199012210WSB,1991,Knicks,Wizards,A,0,85,87,L,0.47799253,-2
13548,199012220NYK,1991,Knicks,Nets,H,0,106,93,W,0.80217737,13
13549,199012220NYK,1991,Nets,Knicks,A,0,93,106,L,0.19782263,-13
13550,199012220SAS,1991,Spurs,Bucks,H,0,98,114,L,0.78714347,-16
13551,199012220SEA,1991,Thunder,Kings,H,0,121,93,W,0.77727073,28
13552,199012230BOS,1991,Celtics,Hawks,H,0,132,104,W,0.79214668,28
13553,199012260BOS,1991,Celtics,Pacers,H,0,152,132,W,0.85516119,20
13554,199012260CLE,1991,Thunder,Cavaliers,A,0,99,97,W,0.40456635,2
13555,199012260NJN,1991,Nets,Hawks,H,0,111,113,L,0.38285398,-2
13556,199012260NYK,1991,Knicks,Trailblazers,H,0,92,108,L,0.36364093,-16
13557,199012260SAS,1991,Spurs,Heat,H,0,111,97,W,0.93265188,14
13558,199012270WSB,1991,Thunder,Wizards,A,0,125,120,W,0.42731726,5
13559,199012280ATL,1991,Celtics,Hawks,A,0,114,131,L,0.5677042,-17
13560,199012280NJN,1991,Nets,Rockets,H,0,99,101,L,0.3404766,-2
13561,199012280SAS,1991,Spurs,Kings,H,0,104,88,W,0.92478985,16
13562,199012290CHI,1991,Thunder,Bulls,A,0,91,116,L,0.16231316,-25
13563,199012290IND,1991,Nets,Pacers,A,0,105,114,L,0.21579611,-9
13564,199012290NYK,1991,Knicks,Bucks,H,0,100,109,L,0.49012652,-9
13565,199012300MIN,1991,Thunder,Timberwolves,A,0,106,126,L,0.55125678,-20
13566,199101020BOS,1991,Knicks,Celtics,A,0,86,113,L,0.1630711,-27
13567,199101020BOS,1991,Celtics,Knicks,H,0,113,86,W,0.8369289,27
13568,199101020IND,1991,Spurs,Pacers,A,0,109,121,L,0.63907659,-12
13569,199101020SEA,1991,Thunder,Sixers,H,0,127,99,W,0.50567383,28
13570,199101030NYK,1991,Knicks,Nuggets,H,0,135,108,W,0.78106999,27
13571,199101040BOS,1991,Celtics,Suns,H,0,132,103,W,0.6500057,29
13572,199101040NJN,1991,Spurs,Nets,A,0,93,89,W,0.77452838,4
13573,199101040NJN,1991,Nets,Spurs,H,0,89,93,L,0.22547163,-4
13574,199101040SEA,1991,Thunder,Heat,H,0,112,86,W,0.81019425,26
13575,199101050DET,1991,Nets,Pistons,A,0,83,99,L,0.079800904,-16
13576,199101050ORL,1991,Spurs,Magic,A,0,107,90,W,0.78646797,17
13577,199101060BOS,1991,Celtics,Mavericks,H,0,127,110,W,0.85463852,17
13578,199101060NYK,1991,Knicks,Clippers,H,0,99,90,W,0.77262121,9
13579,199101060POR,1991,Thunder,Trailblazers,A,0,111,114,L,0.15580392,-3
13580,199101070NJN,1991,Nets,Mavericks,H,0,87,88,L,0.44467691,-1
13581,199101070PHI,1991,Spurs,Sixers,A,0,111,102,W,0.50181925,9
13582,199101080ATL,1991,Spurs,Hawks,A,0,98,109,L,0.50385177,-11
13583,199101080CHI,1991,Nets,Bulls,A,0,102,111,L,0.072296858,-9
13584,199101080NYK,1991,Celtics,Knicks,A,0,101,87,W,0.64104253,14
13585,199101080NYK,1991,Knicks,Celtics,H,0,87,101,L,0.35895747,-14
13586,199101080SEA,1991,Thunder,Lakers,H,0,96,88,W,0.44372031,8
13587,199101090BOS,1991,Celtics,Bucks,H,0,110,102,W,0.7225529,8
13588,199101100NYK,1991,Knicks,Pacers,H,0,122,129,L,0.67711657,-7
13589,199101100SAS,1991,Spurs,Magic,H,0,117,111,W,0.92315292,6
13590,199101100SEA,1991,Thunder,Warriors,H,0,103,113,L,0.64482474,-10
13591,199101110BOS,1991,Celtics,Clippers,H,0,109,107,W,0.91578704,2
13592,199101120NYK,1991,Knicks,Hawks,H,0,99,92,W,0.48431367,7
13593,199101120PHI,1991,Nets,Sixers,A,0,99,109,L,0.12693131,-10
13594,199101120SAC,1991,Thunder,Kings,A,0,85,101,L,0.63234365,-16
13595,199101120SAS,1991,Spurs,Jazz,H,0,112,92,W,0.69654554,20
13596,199101120WSB,1991,Celtics,Wizards,A,0,99,116,L,0.68281376,-17
13597,199101130NJN,1991,Nets,Trailblazers,H,0,103,116,L,0.17456675,-13
13598,199101140ATL,1991,Knicks,Hawks,A,0,82,96,L,0.2472589,-14
13599,199101150NJN,1991,Nets,Warriors,H,0,111,112,L,0.37149912,-1
13600,199101150SEA,1991,Thunder,Nuggets,H,0,146,99,W,0.80681616,47
13601,199101150UTA,1991,Spurs,Jazz,A,0,102,124,L,0.44576794,-22
13602,199101160BOS,1991,Celtics,Warriors,H,0,105,110,L,0.81739336,-5
13603,199101160NYK,1991,Knicks,Timberwolves,H,0,89,93,L,0.74071419,-4
13604,199101160SAS,1991,Spurs,Mavericks,H,0,100,94,W,0.85984713,6
13605,199101180BOS,1991,Nets,Celtics,A,0,111,106,W,0.07250756,5
13606,199101180BOS,1991,Celtics,Nets,H,0,106,111,L,0.92749244,-5
13607,199101180LAL,1991,Thunder,Lakers,A,0,96,105,L,0.17345899,-9
13608,199101180MIA,1991,Knicks,Heat,A,0,86,107,L,0.530509,-21
13609,199101180SAS,1991,Spurs,Pelicans,H,0,110,117,L,0.90711379,-7
13610,199101190ATL,1991,Nets,Hawks,A,0,84,114,L,0.11599213,-30
13611,199101190DEN,1991,Spurs,Nuggets,A,0,117,108,W,0.76512283,9
13612,199101190PHI,1991,Knicks,Sixers,A,0,112,97,W,0.22104698,15
13613,199101190SEA,1991,Thunder,Wizards,H,0,111,89,W,0.64184576,22
13614,199101210DET,1991,Celtics,Pistons,A,0,90,101,L,0.31471545,-11
13615,199101210NYK,1991,Knicks,Sixers,H,0,117,116,W,0.54597956,1
13616,199101220CHH,1991,Nets,Pelicans,A,0,92,90,W,0.31264341,2
13617,199101220SAS,1991,Spurs,Clippers,H,0,106,100,W,0.87543434,6
13618,199101220SEA,1991,Thunder,Bucks,H,0,132,101,W,0.51120013,31
13619,199101230BOS,1991,Celtics,Pistons,H,0,111,94,W,0.57471615,17
13620,199101230NJN,1991,Nets,Bulls,H,0,99,95,W,0.19404636,4
13621,199101230UTA,1991,Knicks,Jazz,A,0,109,94,W,0.19770658,15
13622,199101240DEN,1991,Knicks,Nuggets,A,0,117,120,L,0.59195477,-3
13623,199101240SAS,1991,Spurs,Cavaliers,H,0,111,103,W,0.85658795,8
13624,199101250NJN,1991,Nets,Lakers,H,0,103,108,L,0.21642916,-5
13625,199101250PHI,1991,Celtics,Sixers,A,0,94,116,L,0.53878438,-22
13626,199101250PHO,1991,Thunder,Suns,A,0,113,128,L,0.20375717,-15
13627,199101260MIA,1991,Nets,Heat,A,0,127,105,W,0.37092078,22
13628,199101260PHO,1991,Knicks,Suns,A,0,94,112,L,0.17216849,-18
13629,199101260SAS,1991,Spurs,Timberwolves,H,0,112,105,W,0.87976348,7
13630,199101260SEA,1991,Thunder,Hawks,H,0,103,102,W,0.53219271,1
13631,199101270BOS,1991,Celtics,Lakers,H,0,87,104,L,0.56646365,-17
13632,199101280GSW,1991,Knicks,Warriors,A,0,106,115,L,0.27502382,-9
13633,199101280MIN,1991,Celtics,Timberwolves,A,0,108,87,W,0.66586119,21
13634,199101280SAC,1991,Nets,Kings,A,0,83,101,L,0.40549517,-18
13635,199101280SAS,1991,Thunder,Spurs,A,0,107,119,L,0.216524,-12
13636,199101280SAS,1991,Spurs,Thunder,H,0,119,107,W,0.783476,12
13637,199101290DAL,1991,Thunder,Mavericks,A,0,112,117,L,0.49186409,-5
13638,199101290HOU,1991,Spurs,Rockets,A,0,89,91,L,0.49959612,-2
13639,199101290LAC,1991,Knicks,Clippers,A,0,108,107,W,0.46800029,1
13640,199101290LAL,1991,Nets,Lakers,A,0,89,110,L,0.076033533,-21
13641,199101300BOS,1991,Celtics,Magic,H,0,144,102,W,0.89808166,42
13642,199101310DEN,1991,Nets,Nuggets,A,0,119,123,L,0.36342239,-4
13643,199101310HOU,1991,Thunder,Rockets,A,0,97,94,W,0.30392343,3
13644,199101310NYK,1991,Knicks,Wizards,H,0,98,107,L,0.66671598,-9
13645,199101310SAS,1991,Spurs,Bulls,H,0,106,102,W,0.58548212,4
13646,199102010CHH,1991,Celtics,Pelicans,A,0,91,92,L,0.72995353,-1
13647,199102020IND,1991,Thunder,Pacers,A,0,100,106,L,0.40308136,-6
13648,199102020NYK,1991,Knicks,Kings,H,0,92,78,W,0.78000534,14
13649,199102020SAS,1991,Spurs,Rockets,H,0,94,100,L,0.76378411,-6
13650,199102020UTA,1991,Nets,Jazz,A,0,103,111,L,0.1254347,-8
13651,199102030BOS,1991,Celtics,Wizards,H,0,119,101,W,0.80643606,18
13652,199102040CHH,1991,Thunder,Pelicans,A,0,100,93,W,0.57354546,7
13653,199102040POR,1991,Nets,Trailblazers,A,0,102,117,L,0.068667769,-15
13654,199102050ORL,1991,Knicks,Magic,A,0,116,118,L,0.53828812,-2
13655,199102050SAS,1991,Spurs,Warriors,H,0,106,112,L,0.74097925,-6
13656,199102060BOS,1991,Celtics,Pelicans,H,0,133,117,W,0.89579886,16
13657,199102060NJN,1991,Nets,Heat,H,0,119,134,L,0.69112098,-15
13658,199102060SEA,1991,Thunder,Clippers,H,0,107,104,W,0.79073393,3
13659,199102070NYK,1991,Knicks,Celtics,H,0,101,117,L,0.41539282,-16
13660,199102070NYK,1991,Celtics,Knicks,A,0,117,101,W,0.58460718,16
13661,199102070SAS,1991,Spurs,Pacers,H,0,118,108,W,0.79443103,10
13662,199102070WSB,1991,Nets,Wizards,A,0,117,124,L,0.21341252,-7
13663,199102120IND,1991,Knicks,Pacers,A,0,114,110,W,0.32994598,4
13664,199102120SAS,1991,Spurs,Wizards,H,0,102,92,W,0.81370789,10
13665,199102120SEA,1991,Celtics,Thunder,A,0,114,111,W,0.52861416,3
13666,199102120SEA,1991,Thunder,Celtics,H,0,111,114,L,0.47138584,-3
13667,199102130NJN,1991,Nets,Hawks,H,0,140,106,W,0.31419525,34
13668,199102140GSW,1991,Celtics,Warriors,A,0,128,112,W,0.47213638,16
13669,199102140NYK,1991,Knicks,Bulls,H,0,92,102,L,0.33048469,-10
13670,199102140ORL,1991,Thunder,Magic,A,0,102,90,W,0.57111514,12
13671,199102140SAS,1991,Spurs,Suns,H,0,97,106,L,0.57479948,-9
13672,199102150CLE,1991,Knicks,Cavaliers,A,0,85,90,L,0.39469016,-5
13673,199102150LAL,1991,Celtics,Lakers,A,0,98,85,W,0.28738397,13
13674,199102150NJN,1991,Nets,Nuggets,H,0,138,110,W,0.67046356,28
13675,199102160ATL,1991,Thunder,Hawks,A,0,113,122,L,0.34827328,-9
13676,199102160CHI,1991,Nets,Bulls,A,0,87,99,L,0.085062623,-12
13677,199102160DAL,1991,Spurs,Mavericks,A,0,94,96,L,0.6114884,-2
13678,199102170DEN,1991,Celtics,Nuggets,A,0,126,108,W,0.80347568,18
13679,199102170NYK,1991,Knicks,Pistons,H,0,116,88,W,0.3516928,28
13680,199102180DET,1991,Thunder,Pistons,A,0,83,85,L,0.22509414,-2
13681,199102180UTA,1991,Spurs,Jazz,A,0,81,104,L,0.36069071,-23
13682,199102190NJN,1991,Nets,Kings,H,0,97,83,W,0.64999515,14
13683,199102190NYK,1991,Knicks,Hawks,H,0,102,110,L,0.5659849,-8
13684,199102190PHI,1991,Thunder,Sixers,A,0,104,107,L,0.36109751,-3
13685,199102190PHO,1991,Celtics,Suns,A,0,105,109,L,0.37279552,-4
13686,199102210NYK,1991,Knicks,Thunder,H,0,101,120,L,0.58881682,-19
13687,199102210NYK,1991,Thunder,Knicks,A,0,120,101,W,0.41118318,19
13688,199102220BOS,1991,Nets,Celtics,A,0,99,111,L,0.09573549,-12
13689,199102220BOS,1991,Celtics,Nets,H,0,111,99,W,0.90426451,12
13690,199102220LAC,1991,Spurs,Clippers,A,0,101,107,L,0.66814643,-6
13691,199102230NJN,1991,Nets,Sixers,H,0,90,103,L,0.44681692,-13
13692,199102230SEA,1991,Thunder,Suns,H,0,110,120,L,0.43659729,-10
13693,199102230WSB,1991,Knicks,Wizards,A,0,104,101,W,0.40296841,3
13694,199102240IND,1991,Celtics,Pacers,A,0,109,115,L,0.60229933,-6
13695,199102240MIA,1991,Knicks,Heat,A,0,108,92,W,0.50242567,16
13696,199102240POR,1991,Spurs,Trailblazers,A,0,95,88,W,0.2080068,7
13697,199102240SEA,1991,Thunder,Jazz,H,0,103,91,W,0.49376252,12
13698,199102260CHI,1991,Celtics,Bulls,A,0,99,129,L,0.31085283,-30
13699,199102260NJN,1991,Nets,Pacers,H,0,129,104,W,0.43998924,25
13700,199102260NYK,1991,Knicks,Wizards,H,0,112,109,W,0.71502244,3
13701,199102260SAS,1991,Spurs,Trailblazers,H,0,102,101,W,0.5006848,1
13702,199102260SEA,1991,Thunder,Clippers,H,0,93,81,W,0.8004601,12
13703,199102270BOS,1991,Celtics,Timberwolves,H,0,116,111,W,0.90232736,5
13704,199102280NJN,1991,Nets,Bucks,H,0,98,93,W,0.42784834,5
13705,199102280NYK,1991,Knicks,Spurs,H,0,100,93,W,0.4623414,7
13706,199102280NYK,1991,Spurs,Knicks,A,0,93,100,L,0.53765857,-7
13707,199103010BOS,1991,Spurs,Celtics,A,0,98,108,L,0.27870089,-10
13708,199103010BOS,1991,Celtics,Spurs,H,0,108,98,W,0.72129911,10
13709,199103010SEA,1991,Thunder,Pelicans,H,0,122,105,W,0.83506024,17
13710,199103020NJN,1991,Knicks,Nets,A,0,115,105,W,0.47054315,10
13711,199103020NJN,1991,Nets,Knicks,H,0,105,115,L,0.52945685,-10
13712,199103020SEA,1991,Thunder,Kings,H,0,120,106,W,0.85922319,14
13713,199103030BOS,1991,Celtics,Trailblazers,H,0,107,116,L,0.62913561,-9
13714,199103030WSB,1991,Spurs,Wizards,A,0,107,85,W,0.61144936,22
13715,199103040BOS,1991,Celtics,Pacers,H,0,126,101,W,0.79623944,25
13716,199103040DAL,1991,Nets,Mavericks,A,0,100,102,L,0.31846446,-2
13717,199103040GSW,1991,Thunder,Warriors,A,0,105,99,W,0.42019027,6
13718,199103050HOU,1991,Nets,Rockets,A,0,100,112,L,0.14532042,-12
13719,199103050NYK,1991,Knicks,Suns,H,0,102,107,L,0.39608577,-5
13720,199103050SAS,1991,Spurs,Sixers,H,0,104,99,W,0.70406628,5
13721,199103050SEA,1991,Thunder,Cavaliers,H,0,111,113,L,0.78960764,-2
13722,199103060BOS,1991,Celtics,Heat,H,0,126,117,W,0.90666604,9
13723,199103060DET,1991,Knicks,Pistons,A,0,102,99,W,0.23997843,3
13724,199103070MIN,1991,Thunder,Timberwolves,A,0,91,86,W,0.58604598,5
13725,199103070SAS,1991,Spurs,Nets,H,0,111,99,W,0.85998207,12
13726,199103070SAS,1991,Nets,Spurs,A,0,99,111,L,0.14001793,-12
13727,199103080LAC,1991,Celtics,Clippers,A,0,104,98,W,0.7244457,6
13728,199103090NYK,1991,Knicks,Jazz,H,0,101,92,W,0.44457227,9
13729,199103090SAS,1991,Thunder,Spurs,A,0,99,112,L,0.28634381,-13
13730,199103090SAS,1991,Spurs,Thunder,H,0,112,99,W,0.71365619,13
13731,199103100MIA,1991,Nets,Heat,A,0,88,101,L,0.40190583,-13
13732,199103100POR,1991,Celtics,Trailblazers,A,0,111,109,W,0.33013338,2
13733,199103110NYK,1991,Knicks,Nets,H,0,90,85,W,0.79485899,5
13734,199103110NYK,1991,Nets,Knicks,A,0,85,90,L,0.20514101,-5
13735,199103110SAS,1991,Spurs,Jazz,H,0,105,96,W,0.61917299,9
13736,199103120HOU,1991,Thunder,Rockets,A,0,91,93,L,0.26865953,-2
13737,199103120SAC,1991,Celtics,Kings,A,0,110,95,W,0.7894271,15
13738,199103130DAL,1991,Thunder,Mavericks,A,0,96,98,L,0.55233741,-2
13739,199103130LAC,1991,Spurs,Clippers,A,0,93,97,L,0.68679547,-4
13740,199103130PHI,1991,Knicks,Sixers,A,0,102,94,W,0.30905128,8
13741,199103130UTA,1991,Celtics,Jazz,A,0,109,112,L,0.43121469,-3
13742,199103140GSW,1991,Spurs,Warriors,A,0,101,99,W,0.5130173,2
13743,199103140NJN,1991,Nets,Pistons,H,0,118,110,W,0.36576626,8
13744,199103140NYK,1991,Knicks,Heat,H,0,125,121,W,0.82335263,4
13745,199103150SEA,1991,Thunder,Timberwolves,H,0,96,100,L,0.8270722,-4
13746,199103150WSB,1991,Celtics,Wizards,A,0,94,86,W,0.74489272,8
13747,199103160NJN,1991,Nets,Wizards,H,0,110,86,W,0.65094161,24
13748,199103160SAC,1991,Spurs,Kings,A,0,85,92,L,0.74404651,-7
13749,199103160SEA,1991,Thunder,Jazz,H,0,98,104,L,0.51003557,-6
13750,199103170BOS,1991,Celtics,Sixers,H,0,110,105,W,0.79110521,5
13751,199103170LAL,1991,Spurs,Lakers,A,0,91,98,L,0.26019901,-7
13752,199103170MIL,1991,Knicks,Bucks,A,0,101,102,L,0.37190777,-1
13753,199103170NJN,1991,Nets,Pelicans,H,0,108,121,L,0.71098608,-13
13754,199103190ATL,1991,Celtics,Hawks,A,0,92,104,L,0.52872467,-12
13755,199103190CHH,1991,Knicks,Pelicans,A,0,97,79,W,0.59294832,18
13756,199103190SAS,1991,Spurs,Kings,H,0,104,101,W,0.88844794,3
13757,199103200BOS,1991,Celtics,Wizards,H,0,102,81,W,0.90724403,21
13758,199103200NJN,1991,Nets,Timberwolves,H,0,118,111,W,0.64814872,7
